loan_origination_date,report_date,default_date,loan_age_m,credit_utilization,dpd,internal_score,age,macro_gdp_growth,macro_unemployment,macro_interest_rate,LGD,EAD,default_flag,account_id,employment_status,marital_status,dependents,region,stage
8/6/2015,10/1/2024,,110,1,2,896,65,1.55,3.62,2.51,0.632071299,134979.8091,0,1871535,Employed,Married,0,North,2
10/27/2020,12/1/2024,,50,0.95,128,327,30,1.84,5.15,3.22,0.618513184,168163.7973,0,3089706,Self-Employed,Married,3,South,3
10/30/2018,6/1/2023,12/9/2023,56,0.49,117,328,48,2.48,2.08,2.85,0.318410068,65471.149,1,4961676,Employed,Single,2,South,3
3/4/2018,8/1/2023,11/15/2023,65,1,105,549,61,2.36,3.78,3.07,0.694935964,117665.9883,1,6497191,Self-Employed,Single,3,West,3
6/11/2017,9/1/2022,,63,0.41,61,772,69,3.27,5.6,2.84,0.345578121,58008.03668,0,5860319,Employed,Single,0,East,2
1/18/2015,2/1/2022,,85,0.31,0,811,22,2.43,6.05,2.73,0.272170605,59452.75004,0,7416438,Unemployed,Married,0,West,1
4/12/2017,10/1/2023,7/22/2024,78,0.5,0,454,28,1.14,3.52,3.09,0.421593829,70745.26704,1,7932667,Employed,Married,1,East,2
3/30/2021,9/1/2023,,30,0.25,0,690,30,3.4,4.63,3.74,0.305698532,36359.03318,0,1292007,Self-Employed,Single,1,West,2
4/16/2018,2/1/2022,9/17/2022,46,0.75,135,336,43,-0.25,3.54,2.73,0.667159897,140371.3209,1,3661637,Self-Employed,Single,4,North,3
9/7/2020,5/1/2023,10/17/2023,32,1,50,631,53,1.53,5.38,3.04,0.624405829,157129.8796,1,5811671,Employed,Single,3,South,2
2/23/2019,4/1/2023,8/20/2023,50,1,119,334,57,2.05,5.56,3.16,0.7,138134.0338,1,3844664,Employed,Married,3,South,3
5/25/2021,4/1/2022,12/22/2022,11,0.4,135,473,51,3.22,4.54,3.36,0.418655078,79040.60647,1,8697808,Employed,Single,1,South,3
11/29/2018,3/1/2023,,52,0.06,127,352,59,1.4,4.18,2.39,0.15,17953.51134,0,7423959,Unemployed,Single,4,North,3
8/29/2018,11/1/2023,8/9/2024,63,1,128,470,63,1.74,4.51,3.26,0.7,104567.904,1,9109916,Employed,Widowed,1,South,3
10/25/2019,10/1/2024,,60,0.64,45,580,59,1.82,7.84,3.49,0.479118338,109567.0583,0,1541529,Self-Employed,Widowed,2,South,2
7/22/2020,10/1/2024,12/1/2024,51,0.99,101,489,58,2.37,7.32,3.33,0.7,161336.5742,1,5378727,Employed,Single,4,North,3
6/20/2019,8/1/2022,,38,0.88,90,406,24,1.32,4.51,2.7,0.7,137402.4226,0,3704238,Employed,Married,2,North,3
8/23/2017,4/1/2024,2/6/2025,80,0.42,101,344,25,1.99,5.46,3.38,0.411280312,85834.01162,1,2100500,Employed,Married,0,South,3
3/29/2015,10/1/2022,5/4/2023,91,1,115,462,48,1.33,5.85,2.37,0.7,141552.1283,1,2011930,Employed,Married,0,South,3
4/24/2015,4/1/2023,12/25/2023,96,0.21,0,739,49,1.98,5.64,2.52,0.243984534,43229.99578,1,8250569,Employed,Married,3,East,1
9/20/2021,5/1/2022,7/18/2022,8,0.25,0,813,55,1.28,7.36,3.24,0.213297167,11160.81258,1,2575557,Retired,Married,0,South,1
5/23/2020,10/1/2022,,29,0.12,0,796,24,1.1,3.93,2.7,0.205576589,31141.80767,0,7617488,Unemployed,Single,1,East,1
6/20/2017,4/1/2023,,70,0.8,0,372,32,2.95,2.96,3.23,0.650330408,164061.1939,0,2257008,Employed,Married,1,South,2
3/20/2021,11/1/2024,8/10/2025,44,0.52,127,332,37,3.35,3.87,3.3,0.359641607,63102.87295,1,5348530,Unemployed,Married,1,North,3
1/12/2019,1/1/2022,5/27/2022,36,1,120,622,51,3.43,3.13,2.29,0.647245532,139803.9574,1,8157676,Unemployed,Single,3,North,3
6/25/2018,1/1/2023,,55,0.84,8,570,65,1.44,4.72,2.85,0.618313387,116799.6911,0,5819075,Employed,Single,4,East,2
1/9/2018,9/1/2024,,80,0.2,117,372,41,1.43,4.82,3.34,0.210767261,37599.96452,0,1191387,Employed,Single,0,South,3
8/18/2017,2/1/2022,,54,0.98,38,723,23,1.58,6,3.3,0.649373828,130739.2745,0,2693481,Employed,Divorced,3,South,2
8/7/2016,12/1/2023,,88,0.23,137,512,66,1.37,3.44,1.53,0.255320071,47924.94757,0,8081905,Employed,Single,4,North,3
2/6/2020,12/1/2024,,58,0.49,102,379,50,1.2,4.36,2.74,0.35121913,95436.79891,0,9038508,Employed,Married,2,South,3
2/19/2019,1/1/2023,,47,0.61,33,468,51,0.92,5.07,2.9,0.436793908,107186.9443,0,6092792,Employed,Single,3,South,2
1/9/2020,3/1/2022,,26,0.51,133,764,35,3.37,1.68,3.08,0.465671396,46131.69149,0,4732839,Employed,Single,1,North,3
1/11/2018,9/1/2022,10/10/2022,56,0,0,793,46,2.15,6.33,3.22,0.15,24903.3533,1,1258517,Unemployed,Married,0,North,1
7/24/2021,12/1/2023,11/24/2024,29,0.61,5,442,69,0.76,5.44,1.77,0.405606393,115247.3483,1,1529525,Retired,Married,3,East,2
11/30/2016,5/1/2024,3/3/2025,90,1,103,336,55,0.31,5.67,3.26,0.668498751,171603.2274,1,3951720,Employed,Married,3,East,3
1/17/2019,4/1/2024,,63,0.44,2,750,57,2.05,4.68,3.41,0.428597775,78456.84497,0,5382794,Retired,Single,2,East,2
1/13/2017,9/1/2022,,68,0.51,2,801,48,-0.16,4.71,3.8,0.42065391,85903.78628,0,8801402,Employed,Married,1,East,2
3/19/2020,10/1/2022,,31,1,138,811,55,3.79,3.71,3.45,0.676770946,175647.788,0,4338442,Unemployed,Married,1,West,3
7/8/2016,3/1/2024,5/17/2024,92,0.63,143,543,28,0.32,4.51,2.52,0.49871794,137970.2698,1,2046797,Employed,Married,2,North,3
4/27/2017,11/1/2022,,67,0.83,52,529,58,1.76,3.62,2.12,0.519214628,110439.1907,0,4463351,Employed,Married,1,North,2
6/21/2019,10/1/2023,3/3/2024,52,0.5,140,399,68,2.52,4.75,2.71,0.449735283,101562.5079,1,3676188,Employed,Single,2,West,3
12/10/2017,12/1/2022,,60,1,117,762,30,2.47,4.17,3.49,0.7,153275.658,0,1513313,Employed,Married,4,East,3
4/28/2018,2/1/2022,12/13/2022,46,1,0,709,39,1.4,4.15,3.69,0.679534576,152406.539,1,8281505,Unemployed,Married,0,North,2
8/8/2015,2/1/2022,,78,0.69,104,539,38,2.51,3.35,2.34,0.579796226,77769.38619,0,1689556,Employed,Single,4,North,3
10/29/2018,9/1/2024,,71,0.82,92,454,56,1.58,4.4,3.22,0.544625195,122304.2118,0,3434138,Employed,Single,0,North,3
11/19/2019,11/1/2022,,36,0.61,132,603,27,2.18,7.71,1.83,0.54189545,76554.70084,0,7142314,Employed,Widowed,2,North,3
11/12/2016,8/1/2023,,81,0.96,17,508,28,2.74,4.95,2.82,0.685724683,139722.9114,0,4918949,Employed,Single,0,South,2
3/2/2020,9/1/2023,11/24/2023,42,0.87,7,441,28,2.61,6.22,2.86,0.611672371,113536.2723,1,1888698,Employed,Single,1,East,2
4/20/2019,6/1/2024,,62,0.06,0,772,57,1.76,5.99,2.87,0.182006318,5021.832254,0,7223754,Employed,Single,2,East,1
8/6/2017,1/1/2022,8/12/2022,53,0.34,114,303,46,1.83,7.23,3.68,0.331636762,47877.79286,1,7181422,Employed,Married,3,West,3
3/6/2021,10/1/2022,,19,1,3,770,64,3.23,4.62,3.4,0.7,156935.0984,0,4952255,Self-Employed,Single,0,West,2
10/12/2021,10/1/2022,3/28/2023,12,0.89,15,550,38,1.54,7.45,2.57,0.585666044,106205.0028,1,7651143,Employed,Single,2,East,2
9/24/2015,11/1/2023,1/27/2024,98,1,0,876,26,1.83,5.16,2.86,0.661874038,126089.637,1,4175684,Self-Employed,Widowed,0,North,2
10/22/2020,1/1/2024,,39,0.34,7,571,69,2.6,2.97,3.49,0.388815145,63238.28541,0,4647965,Retired,Married,3,West,2
4/15/2017,7/1/2022,12/18/2022,63,0.37,14,883,61,2,4.98,3.19,0.323723253,44551.23766,1,6394418,Retired,Married,1,South,1
11/27/2017,9/1/2023,,70,0.4,12,393,64,2.48,7.04,3.12,0.415026654,86490.5958,0,1273146,Unemployed,Divorced,3,North,2
8/19/2020,7/1/2022,,23,1,54,842,44,2.4,6.72,3.05,0.7,159505.3944,0,2855567,Employed,Married,1,East,2
4/5/2017,1/1/2024,,81,0.55,0,545,22,2.58,4.68,2.84,0.432410249,99635.243,0,8539769,Unemployed,Married,3,West,2
2/22/2017,7/1/2022,8/20/2022,65,1,123,711,54,2.42,6.66,2.62,0.7,183213.8464,1,4239254,Unemployed,Married,0,East,3
10/9/2017,1/1/2023,,63,0.93,69,432,28,1.7,2.84,3.36,0.603815386,138305.7838,0,5290447,Employed,Married,3,East,2
5/2/2017,3/1/2024,7/21/2024,82,1,0,679,29,0.73,3.55,2.7,0.7,143510.2659,1,1629085,Unemployed,Single,3,West,2
5/12/2021,11/1/2023,,30,0.48,0,577,39,3.16,5.05,2.56,0.423971199,94434.05171,0,2072200,Employed,Single,4,West,2
9/26/2020,6/1/2023,,33,0.78,0,437,42,0.38,1.13,1.64,0.602651914,132190.2713,0,8595959,Employed,Single,2,West,2
7/25/2015,12/1/2023,3/4/2024,101,0.89,98,438,64,0.32,4.79,2.74,0.607221396,134753.3938,1,8904069,Employed,Divorced,0,North,3
5/1/2016,5/1/2024,11/8/2024,96,0.65,123,796,54,2.18,6.49,3.6,0.424445829,130329.1593,1,1565635,Employed,Married,1,North,3
10/15/2015,10/1/2023,4/24/2024,96,0.28,0,842,23,3.95,2.77,2.85,0.329162603,42755.1138,1,5749766,Employed,Divorced,0,North,1
9/3/2019,1/1/2023,,40,0.94,12,521,31,0.55,4.57,2.2,0.563829842,146655.4728,0,9274437,Employed,Married,4,North,2
6/9/2016,12/1/2024,,102,0.33,118,701,25,1.02,4.95,2.81,0.315632475,54924.45302,0,7214624,Employed,Married,4,East,3
5/29/2015,7/1/2023,9/27/2023,98,0.66,120,805,47,1.29,6.99,2.32,0.560059093,85308.1221,1,3054780,Employed,Divorced,0,West,3
3/10/2017,5/1/2023,11/13/2023,74,0.77,13,593,23,1.55,5.16,4.03,0.583094887,122051.7078,1,7630840,Employed,Married,2,West,2
6/4/2015,11/1/2022,2/24/2023,89,1,152,733,34,3.67,4.87,2.94,0.7,182935.2035,1,3087258,Self-Employed,Single,4,West,3
7/2/2019,6/1/2024,12/27/2024,59,0.85,102,487,67,1.47,4.97,3.35,0.668755458,141399.3663,1,9776381,Retired,Married,2,North,3
2/2/2018,10/1/2022,,56,0.85,15,645,38,2,3.24,2.45,0.584805081,133121.2685,0,5476576,Unemployed,Married,2,South,2
6/26/2017,11/1/2022,,65,0.55,90,808,31,1.37,5.36,1.76,0.453865669,84264.65438,0,1971248,Retired,Single,3,West,3
11/13/2018,4/1/2022,,41,1,8,459,67,0.73,4.99,2.48,0.697631465,161617.3406,0,1297584,Retired,Widowed,1,South,2
1/23/2016,1/1/2024,,96,0.53,132,618,28,1.17,4.34,2.95,0.362391162,99495.33257,0,7013704,Employed,Married,1,West,3
1/17/2021,2/1/2023,12/4/2023,25,0.81,97,422,27,1.43,6.83,3.21,0.548480054,138684.7766,1,8153314,Employed,Single,3,East,3
1/31/2019,1/1/2023,,48,1,111,842,37,0.13,5.68,3.2,0.671961955,148362.7028,0,9885048,Self-Employed,Single,1,North,3
3/12/2019,12/1/2024,2/15/2025,69,1,2,478,63,3.25,5.37,2.6,0.598188975,161495.6319,1,1069518,Unemployed,Married,1,East,2
2/22/2017,10/1/2022,11/1/2022,68,0.13,157,541,54,0.74,5.82,2.86,0.223874673,34098.79482,1,4615652,Employed,Single,0,West,3
6/21/2021,3/1/2023,,21,1,24,817,60,2.63,3.36,3.38,0.687546408,134856.1002,0,6533831,Employed,Married,4,North,2
2/16/2015,3/1/2022,5/8/2022,85,0.57,25,471,21,1.71,4.99,3.55,0.379855305,93864.61082,1,7284725,Employed,Married,0,East,2
3/21/2018,2/1/2023,,59,1,127,573,49,1.64,4.17,2.22,0.7,111773.9223,0,4877590,Self-Employed,Married,4,West,3
2/17/2015,8/1/2024,,114,1,9,730,33,2.14,4.3,3.65,0.7,164650.6742,0,7674192,Retired,Married,0,South,2
5/8/2015,1/1/2024,,104,0.82,116,316,42,2.59,7.65,4.05,0.612351724,141206.8611,0,9354207,Employed,Single,4,North,3
6/6/2015,10/1/2024,8/31/2025,112,1,0,725,21,2.19,7.24,2.88,0.683796591,169950.9225,1,6697469,Unemployed,Single,1,South,2
8/4/2021,4/1/2023,,20,0.22,73,342,67,2.34,4.93,3.37,0.300572108,30099.06296,0,7342057,Employed,Single,4,North,2
12/19/2017,11/1/2022,,59,0.5,16,733,64,2.63,1.24,2.48,0.459011018,86180.9367,0,5698713,Unemployed,Single,0,East,2
11/11/2018,3/1/2024,8/25/2024,64,0.98,125,552,55,0.42,7.26,2.45,0.7,180479.0769,1,1708672,Retired,Widowed,0,North,3
3/2/2019,7/1/2022,,40,0.53,2,842,65,1.71,9.04,3.73,0.400269387,112775.393,0,7818922,Employed,Single,3,South,1
8/4/2015,8/1/2024,,108,0.27,1,693,64,2.49,5.32,2.84,0.312330038,44916.54602,0,6244761,Employed,Single,3,West,1
5/7/2018,1/1/2024,,68,0.47,89,752,69,2.46,7.04,2.84,0.468274033,78286.39261,0,7335787,Self-Employed,Divorced,1,West,2
9/30/2021,6/1/2024,11/5/2024,33,0.85,90,438,34,2.05,5.32,2.61,0.587668547,154718.2229,1,1224695,Retired,Single,2,North,3
1/6/2019,7/1/2023,3/14/2024,54,0.67,1,437,61,1.38,6.46,2.4,0.623396967,75483.95969,1,5500398,Unemployed,Married,1,North,2
8/25/2020,4/1/2023,,32,0.26,3,781,67,2.09,5.63,3.96,0.266718453,37538.48515,0,7124386,Employed,Married,3,South,1
4/19/2017,9/1/2022,1/26/2023,65,1,126,792,25,2.51,6.69,3.04,0.7,181711.4091,1,6481140,Retired,Single,1,East,3
2/26/2021,8/1/2022,11/14/2022,18,1,117,721,52,1.66,4.98,3.14,0.66637572,174504.0108,1,4722946,Unemployed,Married,0,North,3
7/4/2017,1/1/2022,2/22/2022,54,0.26,122,441,32,2.06,4.27,2.63,0.304163542,51385.27555,1,7741286,Employed,Married,3,East,3
11/16/2015,7/1/2022,8/12/2022,80,1,104,548,67,2.17,5.93,2.89,0.612888915,124883.3519,1,3127599,Unemployed,Married,3,West,3
2/3/2021,3/1/2023,8/10/2023,25,1,1,865,64,1.82,4.64,2.46,0.67269791,154001.7953,1,1226256,Unemployed,Married,1,East,2
1/31/2020,4/1/2022,3/25/2023,27,1,107,379,69,0.82,3.53,3.44,0.64539394,143201.6921,1,7115518,Employed,Divorced,0,South,3
2/4/2018,12/1/2024,,82,0.03,20,804,48,2.16,5.18,2.22,0.173266917,16120.77806,0,9075042,Unemployed,Married,1,East,2
6/13/2018,7/1/2022,,49,1,1,879,27,2.1,5.47,3.01,0.7,138813.0663,0,9127333,Unemployed,Married,2,South,2
11/14/2020,12/1/2023,4/16/2024,37,1,0,720,50,1.76,3.36,2.67,0.7,134485.5321,1,7428099,Unemployed,Married,0,North,2
8/11/2019,7/1/2022,,35,0.14,56,458,48,2.21,7.77,1.69,0.15,2000,0,6130076,Self-Employed,Married,2,West,2
12/1/2016,3/1/2022,5/23/2022,63,0.41,91,414,64,0.33,5.41,2.93,0.477603483,90936.0937,1,5301400,Employed,Divorced,4,North,3
9/19/2019,2/1/2023,,41,1,37,795,62,3.42,4.5,2.43,0.7,147004.5898,0,2107677,Employed,Married,2,East,2
7/6/2018,4/1/2024,12/4/2024,69,0.87,117,468,54,2.5,5.42,3.59,0.589675043,138642.9157,1,6106799,Retired,Married,3,East,3
1/19/2021,5/1/2022,9/23/2022,16,0.94,108,501,21,2.02,4.5,2.85,0.674856396,145955.2377,1,8599600,Employed,Single,4,West,3
4/23/2018,12/1/2023,6/21/2024,68,0.96,23,847,40,4.16,4.92,3.86,0.686809491,127651.3213,1,2003171,Unemployed,Married,0,East,2
3/2/2018,5/1/2023,11/4/2023,62,1,120,724,24,2.98,5.42,3.44,0.666657564,129818.7018,1,4053407,Employed,Married,0,North,3
5/21/2021,11/1/2022,,18,0.92,26,794,61,0.98,5.54,2.37,0.665895833,122893.6975,0,1217314,Employed,Widowed,2,East,2
4/16/2020,11/1/2023,,43,1,0,722,69,0.29,3.79,2.47,0.669626386,140536.6312,0,5199591,Self-Employed,Married,1,North,2
5/5/2015,1/1/2022,,80,0.39,5,511,40,1.8,6.56,3.02,0.3442819,70832.12494,0,1486799,Employed,Divorced,0,East,2
1/27/2017,5/1/2022,6/21/2022,64,0.56,1,511,23,2.45,4.69,3.06,0.423686043,73085.64673,1,2222869,Employed,Single,1,East,2
7/3/2018,7/1/2022,1/9/2023,48,0.51,62,415,39,1.67,3.19,2.8,0.358866436,116429.8126,1,6134207,Retired,Married,1,East,2
7/29/2015,1/1/2023,,90,0.63,42,706,36,4.3,5.71,3.42,0.503791824,120043.0207,0,9704813,Employed,Widowed,4,North,2
9/24/2020,10/1/2022,,25,0.52,125,580,23,1.58,2.16,3.64,0.465264972,99167.19099,0,7616659,Self-Employed,Married,3,North,3
2/20/2020,4/1/2022,8/10/2022,26,0.64,164,315,40,1.76,7.49,4.16,0.52774418,98606.82195,1,1104195,Unemployed,Single,4,North,3
3/16/2015,7/1/2022,,88,1,104,657,54,1.5,5.78,2.87,0.7,185285.6147,0,5057025,Employed,Widowed,4,West,3
7/11/2018,3/1/2023,10/19/2023,56,1,109,477,31,1.19,3.44,2.18,0.7,150639.8874,1,3000609,Employed,Married,4,South,3
4/12/2019,1/1/2022,,33,0.62,25,462,47,3.12,6.6,3.36,0.464363725,97374.77172,0,1828282,Employed,Single,4,West,2
11/29/2019,2/1/2022,,27,0.39,0,804,56,2.16,5.61,3.44,0.406483193,66899.49079,0,3513024,Self-Employed,Single,3,East,1
2/22/2020,10/1/2024,8/18/2025,56,1,102,320,46,2.12,4.28,3.54,0.632124123,169036.4608,1,1189073,Retired,Single,2,South,3
3/25/2021,2/1/2024,,35,0.09,2,545,69,3.71,6.16,2.37,0.154466431,31238.16158,0,6910184,Employed,Single,0,East,2
2/18/2016,3/1/2022,,73,0.94,92,791,29,1.43,3.69,3.6,0.618789996,136497.4944,0,9507528,Employed,Married,2,West,3
10/14/2018,9/1/2024,,71,0.29,0,691,67,2.23,3.55,2.79,0.363502803,37840.12561,0,2851317,Employed,Single,4,East,1
1/24/2017,2/1/2024,,85,1,175,787,58,0.48,6.22,3.45,0.7,167798.0591,0,5730741,Retired,Single,3,West,3
6/12/2016,6/1/2024,,96,0.81,76,590,35,1.37,4.96,2.21,0.619865262,140804.7317,0,9852545,Employed,Married,2,East,2
8/7/2017,11/1/2022,,63,0.14,114,356,45,2.96,5.85,2.82,0.280596493,18132.9775,0,5264423,Employed,Married,1,South,3
9/2/2020,4/1/2023,8/23/2023,31,0.18,111,518,33,2.08,6.1,2.5,0.205035861,2000,1,6246880,Employed,Married,0,North,3
5/19/2018,12/1/2022,,55,0.43,6,684,42,2.72,6.9,2.85,0.403929756,65353.67808,0,1764121,Employed,Married,2,East,2
5/19/2019,9/1/2023,7/17/2024,52,0.08,126,424,23,2.12,8.62,2.52,0.187741279,29470.51598,1,2531817,Employed,Single,2,West,3
4/26/2015,2/1/2022,,82,0.17,15,331,40,2.24,3.97,2.83,0.285844105,66608.33693,0,4651387,Unemployed,Married,1,East,2
8/19/2019,11/1/2024,,63,0.5,5,482,33,2.02,5.4,3.15,0.419238788,56040.84075,0,3779499,Unemployed,Single,2,South,2
5/1/2019,1/1/2023,,44,0.3,0,798,34,3.63,4.72,3.61,0.295752856,41468.57494,0,2768693,Self-Employed,Married,4,North,1
7/11/2015,7/1/2024,,108,1,99,490,61,1.42,4.07,2.04,0.7,147211.9288,0,6679487,Employed,Single,3,West,3
8/16/2019,5/1/2023,12/17/2023,45,1,141,336,43,1.05,4.05,3.24,0.7,182116.1068,1,6214636,Unemployed,Widowed,3,West,3
12/22/2020,5/1/2023,4/24/2024,29,1,132,362,22,2.6,8.55,3.4,0.66658274,154301.17,1,5892306,Employed,Married,1,North,3
7/31/2019,3/1/2022,8/10/2022,32,1,130,524,69,2.14,4.1,2.92,0.696946216,136853.4688,1,1688725,Self-Employed,Married,1,West,3
11/2/2018,6/1/2024,,67,0.33,0,471,54,3.31,4.71,3.21,0.278577968,65673.90566,0,2468919,Employed,Single,4,East,2
8/10/2018,2/1/2022,8/29/2022,42,0.62,97,817,66,2.1,8.39,3.23,0.366096949,89907.2296,1,6272864,Self-Employed,Married,1,East,3
3/13/2019,11/1/2024,12/16/2024,68,1,129,322,37,3,5.66,3.17,0.7,130512.2545,1,8834112,Employed,Married,4,South,3
6/17/2020,6/1/2022,,24,0.83,148,820,66,1.73,5.31,3.34,0.636945268,111644.5339,0,9910852,Self-Employed,Single,2,East,3
12/3/2021,10/1/2022,,10,1,0,796,50,2.05,2.3,2.21,0.7,189680.8391,0,3570466,Self-Employed,Divorced,3,South,2
12/8/2020,12/1/2022,2/26/2023,24,0.41,106,691,31,0.73,4.43,3.09,0.278021914,74184.18443,1,2766891,Employed,Married,3,West,3
5/13/2018,2/1/2023,6/28/2023,57,1,137,482,22,0.03,5.64,2.97,0.682457528,157155.2011,1,8436754,Employed,Married,4,North,3
11/24/2015,5/1/2024,12/22/2024,102,0.99,121,756,22,2.17,3.6,3.22,0.583582612,148502.1253,1,8904428,Self-Employed,Single,3,West,3
5/16/2019,7/1/2022,,38,0.14,1,605,27,1.8,2.28,2.83,0.295485055,31842.97684,0,3269042,Employed,Married,2,West,1
6/16/2017,6/1/2022,12/17/2022,60,0.42,150,307,60,3.35,1.42,2.84,0.326697271,73604.71892,1,9526508,Employed,Married,4,South,3
11/1/2018,5/1/2023,,54,1,134,883,54,0.99,6.18,2.59,0.7,160843.3766,0,6742533,Retired,Single,4,East,3
9/12/2015,3/1/2022,12/15/2022,78,1,154,494,39,0.69,5.1,2.74,0.7,157296.9018,1,7194224,Employed,Married,1,West,3
10/27/2020,3/1/2024,,41,0.5,23,416,43,0.05,2.77,3.29,0.379970482,97375.96677,0,9652831,Employed,Married,2,North,2
8/11/2017,8/1/2023,4/4/2024,72,0.51,125,312,44,1.53,3.68,3.22,0.373860752,81962.08692,1,8896403,Self-Employed,Single,2,East,3
5/1/2019,3/1/2023,2/17/2024,46,1,137,531,26,3.07,4.57,2.8,0.7,135441.2233,1,2500948,Retired,Single,0,West,3
9/11/2020,1/1/2022,8/17/2022,16,0.38,27,752,41,2.34,1.49,2.89,0.316783798,49751.54218,1,4102641,Retired,Married,3,East,1
3/30/2019,2/1/2024,8/27/2024,59,1,21,807,57,3.46,5.33,2.38,0.7,115419.6261,1,9284578,Unemployed,Widowed,2,South,2
12/10/2016,2/1/2022,11/27/2022,62,1,0,826,35,2.82,4.15,2.62,0.67585862,195536.3423,1,4529801,Employed,Married,1,South,2
7/14/2020,1/1/2024,11/12/2024,42,0.75,0,533,33,0.69,5.15,3.42,0.473442079,134755.0918,1,6122783,Employed,Married,0,North,2
12/2/2018,3/1/2022,,39,0.55,33,761,55,1.31,7.86,4.2,0.340976599,70898.5901,0,3846230,Unemployed,Divorced,0,East,2
11/12/2021,3/1/2024,,28,0.71,0,864,57,2.61,2.69,3.24,0.551834212,105863.103,0,3715548,Employed,Married,4,East,1
9/4/2018,12/1/2023,,63,0.06,0,856,32,1.06,5.34,2.8,0.154922113,2000,0,9547085,Employed,Single,4,South,1
6/9/2018,8/1/2023,6/22/2024,62,0.56,128,342,30,1.72,4.45,2.65,0.430345509,119850.9442,1,3129885,Self-Employed,Married,2,West,3
5/30/2018,4/1/2023,,59,0.17,124,534,59,2.91,5.93,2.55,0.278293192,2102.456715,0,3245131,Employed,Single,3,East,3
11/24/2021,6/1/2022,,7,0.89,135,782,40,3.35,3.49,2.6,0.698172114,140789.5212,0,6192859,Employed,Married,0,West,3
6/5/2020,9/1/2024,12/30/2024,51,0.48,149,323,66,2.26,0.64,3.5,0.400372764,74829.44315,1,5294539,Employed,Single,0,West,3
8/5/2017,4/1/2024,7/1/2024,80,0.93,113,324,41,1.83,5.83,3.09,0.644470065,161036.7726,1,3982410,Employed,Single,0,North,3
11/13/2018,1/1/2022,4/5/2022,38,0.99,90,320,24,1.96,8.52,2.69,0.7,151419.8154,1,2195885,Employed,Married,2,South,3
12/9/2019,3/1/2023,6/22/2023,39,1,126,887,49,3.8,5.62,2.78,0.632153222,119835.8225,1,6972558,Employed,Single,1,East,3
4/2/2021,8/1/2022,11/9/2022,16,0.45,128,555,36,1.71,6.71,2.74,0.408657653,67477.64331,1,7837433,Employed,Single,4,North,3
3/5/2021,3/1/2024,,36,0.35,21,523,62,1.36,4.7,3.05,0.370094299,38056.75564,0,6730385,Self-Employed,Married,3,East,2
6/22/2018,3/1/2022,,45,0.05,59,829,56,5.2,2.52,2.48,0.21151151,14091.59093,0,3737946,Employed,Single,3,West,2
4/4/2021,9/1/2023,11/22/2023,29,1,135,805,35,3.32,2.19,3.67,0.603162365,183683.5407,1,5816129,Employed,Divorced,3,West,3
6/18/2020,12/1/2023,6/20/2024,42,1,97,619,66,2.19,4.89,3.23,0.661932237,120211.4951,1,5530889,Employed,Single,0,East,3
12/24/2015,12/1/2024,9/18/2025,108,1,65,824,33,1.36,5.3,3.59,0.656086837,138995.5453,1,2953341,Retired,Single,4,South,2
11/4/2016,11/1/2023,,84,0.7,1,652,29,0.47,5.09,3.05,0.539994348,98946.14092,0,6569451,Unemployed,Married,1,West,2
6/8/2020,12/1/2024,,54,1,96,875,29,1.29,2.75,2.61,0.7,147367.3781,0,9236781,Employed,Single,3,North,3
4/9/2016,11/1/2022,7/6/2023,79,0.2,90,364,46,2.15,6.6,2.98,0.33483552,49802.51328,1,4220281,Employed,Married,4,North,3
2/16/2019,3/1/2022,,37,0.35,112,316,44,1.74,4.58,3.44,0.317751726,54029.11165,0,9027522,Self-Employed,Married,4,West,3
2/8/2021,5/1/2024,,39,0.67,0,823,44,1.95,3.09,2.06,0.493621375,113816.0545,0,2946793,Retired,Single,4,West,2
9/4/2019,4/1/2024,12/29/2024,55,1,36,457,29,3.06,4.82,2.98,0.7,142484.5391,1,6369919,Self-Employed,Single,2,East,2
9/8/2021,1/1/2024,,28,0.43,139,405,50,1.56,4.9,3.27,0.401328847,74098.48691,0,4009828,Employed,Single,1,South,3
7/23/2019,9/1/2024,,62,0.98,0,755,46,0.74,4.77,2.69,0.7,167555.9526,0,6862044,Employed,Single,1,South,2
12/31/2017,9/1/2024,1/14/2025,81,0.4,151,622,60,1.35,1.46,3.04,0.3844364,50354.00901,1,5954582,Employed,Single,0,East,3
9/16/2017,2/1/2024,12/8/2024,77,0.56,9,426,64,1.26,4.14,2.07,0.400144169,104627.1624,1,3333647,Employed,Single,1,East,2
6/15/2018,7/1/2022,,49,0.64,1,638,36,3.98,3.38,2.95,0.435343582,102047.4554,0,7515350,Unemployed,Married,1,South,2
7/21/2015,9/1/2023,6/15/2024,98,0.92,116,353,52,3.04,4.11,3.23,0.578424388,163909.2048,1,4085945,Employed,Divorced,4,North,3
9/8/2017,7/1/2024,,82,0.09,0,804,30,4.49,3.62,3.21,0.232602592,14471.602,0,4287058,Employed,Single,0,North,1
11/29/2017,5/1/2023,4/11/2024,66,0.75,116,801,57,2.5,8.36,3.34,0.621929841,125124.8931,1,7860006,Employed,Married,2,West,3
6/19/2016,5/1/2022,,71,0.37,0,657,65,1.39,3.6,3.75,0.445968107,59687.87537,0,5621056,Employed,Single,1,South,2
